"","YearStart","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValue","DataValueAlt"
"4118",2014,"SD","South Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"4119",2014,"TN","Tennessee","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.1",4.1
"4120",2014,"TX","Texas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"4121",2014,"UT","Utah","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.3",3.3
"4122",2014,"VT","Vermont","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","9.1",9.1
"4123",2014,"VA","Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4124",2014,"WA","Washington","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.8",6.8
"4125",2014,"WV","West Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.6",3.6
"4126",2014,"WI","Wisconsin","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.2",7.2
"4127",2014,"WY","Wyoming","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"4128",2014,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.6",4.6
"4129",2014,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.6",8.6
"4130",2014,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"4131",2014,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4132",2014,"CA","California","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.6",5.6
"4133",2014,"CO","Colorado","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4134",2014,"CT","Connecticut","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4135",2014,"DE","Delaware","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4136",2014,"DC","District of Columbia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.7",8.7
"4137",2014,"FL","Florida","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.8",6.8
"4138",2014,"GA","Georgia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4139",2014,"HI","Hawaii","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8",8
"4140",2014,"ID","Idaho","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4141",2014,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4142",2014,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4143",2014,"IA","Iowa","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4144",2014,"KS","Kansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.1",5.1
"4145",2014,"KY","Kentucky","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.6",5.6
"4146",2014,"LA","Louisiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"4147",2014,"ME","Maine","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.3",7.3
"4148",2014,"MD","Maryland","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.4",5.4
"4149",2014,"MA","Massachusetts","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7",7
"4150",2014,"MI","Michigan","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.9",6.9
"4151",2014,"MN","Minnesota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4152",2014,"MS","Mississippi","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.4",4.4
"4153",2014,"MO","Missouri","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4154",2014,"MT","Montana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.5",7.5
"4155",2014,"NE","Nebraska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4156",2014,"NV","Nevada","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7",7
"4157",2014,"NH","New Hampshire","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.2",7.2
"4158",2014,"NJ","New Jersey","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.8",4.8
"4159",2014,"NM","New Mexico","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"4160",2014,"NY","New York","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"4161",2014,"NC","North Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4162",2014,"ND","North Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.8",6.8
"4163",2014,"OH","Ohio","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"4164",2014,"OK","Oklahoma","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4",4
"4165",2014,"OR","Oregon","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.6",7.6
"4166",2014,"PA","Pennsylvania","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"4167",2014,"RI","Rhode Island","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"4168",2014,"SC","South Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"4169",2014,"SD","South Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.8",4.8
"4170",2014,"TN","Tennessee","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.2",4.2
"4171",2014,"TX","Texas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"4172",2014,"UT","Utah","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.3",3.3
"4173",2014,"VT","Vermont","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","9.5",9.5
"4174",2014,"VA","Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4175",2014,"WA","Washington","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.7",6.7
"4176",2014,"WV","West Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.8",3.8
"4177",2014,"WI","Wisconsin","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.1",7.1
"4178",2014,"WY","Wyoming","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4179",2014,"ID","Idaho","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.7",4.7
"4180",2014,"CT","Connecticut","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7",7
"4181",2014,"DE","Delaware","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.8",5.8
"4182",2014,"DC","District of Columbia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","12.7",12.7
"4183",2014,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.1",4.1
"4184",2014,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","8.2",8.2
"4185",2014,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.4",5.4
"4186",2014,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.8",4.8
"4187",2014,"CA","California","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.5",5.5
"4188",2014,"CO","Colorado","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.2",7.2
"4189",2014,"FL","Florida","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.1",6.1
"4190",2014,"GA","Georgia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.5",4.5
"4191",2014,"HI","Hawaii","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.5",6.5
"4192",2014,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.6",6.6
"4193",2014,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","3.9",3.9
"4194",2014,"IA","Iowa","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.2",6.2
"4195",2014,"KS","Kansas","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4",4
"4196",2014,"KY","Kentucky","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.6",5.6
"4197",2014,"LA","Louisiana","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.9",6.9
"4198",2014,"ME","Maine","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6",6
"4199",2014,"MD","Maryland","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.7",5.7
"4200",2014,"MA","Massachusetts","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7",7
"4201",2014,"MI","Michigan","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.5",7.5
"4202",2014,"MN","Minnesota","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.8",6.8
"4203",2014,"MS","Mississippi","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","3.6",3.6
"4204",2014,"MO","Missouri","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.2",4.2
"4205",2014,"MT","Montana","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.7",6.7
"4206",2014,"NE","Nebraska","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.8",6.8
"4207",2014,"NV","Nevada","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.9",6.9
"4208",2014,"NH","New Hampshire","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.6",7.6
"4209",2014,"NJ","New Jersey","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.1",5.1
"4210",2014,"NM","New Mexico","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.4",5.4
"4211",2014,"NY","New York","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.1",6.1
"4212",2014,"NC","North Carolina","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.1",4.1
"4213",2014,"ND","North Dakota","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.9",6.9
"4214",2014,"OH","Ohio","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.5",6.5
"4215",2014,"OK","Oklahoma","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","2.6",2.6
"4216",2014,"OR","Oregon","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.1",6.1
"4217",2014,"PA","Pennsylvania","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.4",6.4
"4218",2014,"RI","Rhode Island","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.3",5.3
"4219",2014,"SC","South Carolina","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.1",5.1
"4220",2014,"SD","South Dakota","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.1",4.1
"4221",2014,"TN","Tennessee","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.3",4.3
"4222",2014,"TX","Texas","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.2",5.2
"4223",2014,"UT","Utah","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","2.9",2.9
"4224",2014,"VT","Vermont","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","11.3",11.3
"4225",2014,"VA","Virginia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.2",5.2
"4226",2014,"WA","Washington","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.5",6.5
"4227",2014,"WV","West Virginia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","2.6",2.6
"4228",2014,"WI","Wisconsin","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.9",6.9
"4229",2014,"WY","Wyoming","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.7",5.7
"4230",2013,"CA","California","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4231",2013,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.3",4.3
"4232",2013,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.2",8.2
"4233",2013,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4234",2013,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5",5
"4235",2013,"CO","Colorado","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.7",6.7
"4236",2013,"CT","Connecticut","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4237",2013,"DE","Delaware","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"4238",2013,"DC","District of Columbia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4239",2013,"FL","Florida","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.2",7.2
"4240",2013,"GA","Georgia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.7",4.7
"4241",2013,"HI","Hawaii","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.6",7.6
"4242",2013,"ID","Idaho","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"4243",2013,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4244",2013,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4245",2013,"IA","Iowa","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4246",2013,"KS","Kansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.6",4.6
"4247",2013,"KY","Kentucky","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"4248",2013,"LA","Louisiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4249",2013,"ME","Maine","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.2",7.2
"4250",2013,"MD","Maryland","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4251",2013,"MA","Massachusetts","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.5",7.5
"4252",2013,"MI","Michigan","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"4253",2013,"MN","Minnesota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.3",7.3
"4254",2013,"MS","Mississippi","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.2",4.2
"4255",2013,"MO","Missouri","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"4256",2013,"MT","Montana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.7",7.7
"4257",2013,"NE","Nebraska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.8",6.8
"4258",2013,"NV","Nevada","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7",7
"4259",2013,"NH","New Hampshire","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4260",2013,"NJ","New Jersey","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5",5
"4261",2013,"NM","New Mexico","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"4262",2013,"NY","New York","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"4263",2013,"NC","North Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"4264",2013,"ND","North Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.2",7.2
"4265",2013,"OH","Ohio","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4266",2013,"OK","Oklahoma","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.2",4.2
"4267",2013,"OR","Oregon","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.6",8.6
"4268",2013,"PA","Pennsylvania","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"4269",2013,"RI","Rhode Island","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.1",6.1
"4270",2013,"SC","South Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4271",2013,"SD","South Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4272",2013,"TN","Tennessee","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.3",3.3
"4273",2013,"TX","Texas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"4274",2013,"UT","Utah","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.5",4.5
"4275",2013,"VT","Vermont","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.1",7.1
"4276",2013,"VA","Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4277",2013,"WA","Washington","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"4278",2013,"WV","West Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.9",3.9
"4279",2013,"WI","Wisconsin","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.8",7.8
"4280",2013,"WY","Wyoming","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"4281",2013,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.4",4.4
"4282",2013,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.3",8.3
"4283",2013,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4284",2013,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.1",5.1
